datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 09:15,26111.65,0.12808772911072389,0.1233,0.11741,0.11381274433332986,0.11005,0.10576,0.10160710127980628,0.09724,0.0957,0.09392314488641552,0.09187,0.09053401991048671,0.08908,0.08795,0.1784,0.17237,0.16928,0.16335913032985958,0.1576,0.1524,0.14697,0.14105,0.13613,0.13085,0.1264,0.12142,0.11631,0.1115
07-01-2026 09:20,26141.4,0.08632,0.10216079704252654,0.10906855583982415,0.11779,0.11197,0.11028,0.10546682971755245,0.10216326955282629,0.09837,0.09619,0.09413,0.09244906498811026,0.09057,0.08925,0.1790256333750111,0.17477,0.17005593110177578,0.16534,0.15961695065381576,0.1542,0.14753,0.14274,0.13849,0.1335698586337397,0.12855715106454377,0.12363,0.11855335601916919,0.11353
07-01-2026 09:25,26139.35,0.09147,0.09318918837471547,0.09514,0.09933,0.09599,0.09204,0.09216,0.08954,0.08996,0.08861,0.08697,0.08627,0.08541,0.08455570694613071,0.18162489045479896,0.17574,0.17154,0.16567,0.15927,0.15431692490870705,0.14919,0.14245,0.13806,0.13242,0.12798505801140386,0.12349,0.11817,0.11327938459083164
07-01-2026 09:30,26128.95,0.1086,0.10842,0.1115,0.12248,0.10715,0.11098,0.10692713900562092,0.10284901267911103,0.09864,0.09511,0.09304,0.09123,0.08873462505714969,0.08670936742247097,0.18174,0.17691899510398643,0.17206,0.1649107291644678,0.15755,0.1528025928180501,0.1475416201681526,0.14209,0.13721,0.13184,0.1268238270108898,0.12177104965455901,0.11680982695745828,0.112
07-01-2026 09:35,26131.9,0.10462,0.10538,0.11180343880439302,0.12051,0.11225,0.11294,0.10544,0.10244653248089652,0.09896,0.09664125347695908,0.09397625827120139,0.09136,0.09014,0.08885,0.18193,0.1763099674215946,0.17064141251724876,0.16493075574224497,0.15924,0.15334,0.14784,0.1423,0.13740171116396593,0.13219,0.12733,0.12295,0.11707,0.11226333063462249
07-01-2026 09:40,26145.15,0.07079,0.07639,0.08313,0.08523,0.08587127188149568,0.08734,0.08610578667441843,0.08535453685797326,0.0845,0.08386,0.08346618534724223,0.08301,0.08262,0.08249,0.18277,0.1782,0.17265,0.16631,0.16074703833084747,0.15520325042293182,0.14961,0.14337,0.1382,0.13313,0.12846547411958806,0.12374,0.11872,0.11390696786570459
07-01-2026 09:45,26113.1,0.11820307352201839,0.11837,0.10826,0.1091241205969629,0.1083,0.1055,0.10226,0.09994294111328667,0.09741,0.09438,0.09237,0.09075,0.08918049753706223,0.08809,0.18107,0.17468,0.1704,0.16380993826953996,0.157,0.15220358293795833,0.14697,0.14089,0.13571,0.13075,0.12599,0.12096,0.11583236210345246,0.11071
07-01-2026 09:50,26110.0,0.12429354921060493,0.12087,0.10978,0.10900658900572946,0.10687546956945024,0.10476,0.09939,0.0968,0.09542,0.09316,0.09122,0.08945,0.08797853394954092,0.08699,0.18069537140661893,0.1745,0.17045,0.16386,0.15681,0.15155,0.14694,0.14146328658658147,0.13566,0.13068,0.12590878347311915,0.12096304359473602,0.11607,0.11095
07-01-2026 09:55,26108.9,0.13029,0.12175,0.12178067844791066,0.1202095880343938,0.12009,0.11328,0.11018293964578829,0.10734817532135413,0.10426,0.10032,0.09739,0.09512847664604732,0.09256,0.09083,0.18084,0.17444,0.16945,0.16358,0.15675,0.15165986957573502,0.14636,0.14063,0.1353,0.13053193931743262,0.12571,0.12047,0.1151610199588337,0.10983
07-01-2026 10:00,26140.3,0.09239,0.0877,0.10072357928355427,0.11531,0.11123,0.10752,0.10161,0.09998536748940687,0.09747,0.09520877847746806,0.09255,0.09062,0.08911,0.08704050883680535,0.1828,0.17745,0.1717,0.16515,0.16067,0.15356,0.1482057903469544,0.14259,0.13748921877624265,0.13216,0.12774,0.12248,0.11732485821418473,0.1122
07-01-2026 10:05,26142.95,0.06670116649807031,0.08237,0.11304,0.1084006070817993,0.11037,0.11308,0.11004,0.10336,0.10275,0.09909,0.09616,0.09408812184193187,0.09181,0.09023,0.18298,0.1772125904309168,0.1714,0.16534,0.15961,0.15374,0.14828,0.14278,0.13764278658419773,0.13236,0.12794,0.12247,0.11713286446356638,0.11183
07-01-2026 10:10,26159.15,0.10591,0.11189,0.09886,0.10210582972491557,0.10282374482360568,0.10350719691278462,0.10588,0.10205937807413792,0.0996244503742857,0.09746,0.09524,0.09264,0.09102648880595575,0.08945,0.18562392744619235,0.17920798832845908,0.17292,0.16683,0.16097327292431124,0.15501,0.14967850092902563,0.14421,0.13893,0.13415373077588644,0.12934552924640044,0.12462,0.11843,0.11309
07-01-2026 10:15,26183.8,0.12049,0.09722,0.11136,0.09406,0.09202,0.09361996286723762,0.09326,0.08786,0.08838,0.08746965230350648,0.0863010190429607,0.08527,0.0834918675892449,0.08250408807853583,0.18267,0.17869113849292553,0.17425,0.16842,0.16269,0.15663,0.15173,0.14572,0.14048,0.13536,0.13028,0.12548,0.12019,0.115
07-01-2026 10:20,26169.15,0.13492,0.11376,0.12267,0.11520424171892749,0.10785,0.10314217964293096,0.09695,0.09399,0.09285,0.09128888906840199,0.08918,0.08785063706116955,0.08647489272695927,0.08546,0.18381,0.17694,0.17223474140691375,0.1675,0.16175363366293416,0.15607470410874355,0.15024,0.1452431471879013,0.13994,0.13449,0.12949,0.12431,0.11901,0.11379
