datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 09:15,26111.65,0.12662,0.1233,0.11741,0.11382714830000795,0.11005,0.10576,0.10250182350268539,0.09914785896961976,0.0957,0.09397,0.09187,0.09041,0.08908,0.08795,0.1784,0.17237,0.16928,0.1633638699286264,0.1576,0.1524,0.14679001031198108,0.14105,0.13613,0.13085,0.1264,0.12142,0.11631,0.1115
07-01-2026 09:20,26141.4,0.08632,0.10205068368432076,0.10891715785951683,0.11779,0.11197,0.10618872873720253,0.10380403411435479,0.10143551568227202,0.09908519927578507,0.09619,0.09413,0.09236,0.09057,0.08925,0.17962,0.17477,0.16999118193778143,0.16534,0.15969275210310965,0.1542,0.14850599527216365,0.14274,0.13786164288911246,0.13282,0.12823032563790804,0.12363,0.11861039834886639,0.11353
07-01-2026 09:25,26139.35,0.09147,0.09318918837471547,0.09514,0.09933,0.09599,0.09204,0.09216,0.08954,0.08996,0.08861,0.08697,0.08627,0.08541,0.08455570694613071,0.1801,0.17574,0.17154,0.16567,0.15927,0.15425614912989,0.14919,0.14245,0.13806,0.13242,0.1279822589305767,0.12349,0.11817,0.11341409052850537
07-01-2026 09:30,26128.95,0.1086,0.10842,0.1115,0.10908812259208289,0.10715,0.11098,0.10345,0.10117519915894709,0.09864,0.09511,0.09304,0.09123,0.08978613812595979,0.08843,0.18839452103160426,0.1799724574329731,0.17206,0.16502,0.15755,0.15257656861654822,0.14735862096777114,0.14209,0.13721,0.13184,0.12722,0.12252,0.11729,0.112
07-01-2026 09:35,26131.9,0.10462,0.10538,0.12459,0.12051,0.11225,0.11294,0.10544,0.1025063432024863,0.09896,0.09675197797933088,0.09412,0.09136,0.08999396780153143,0.08885,0.18193,0.17719909293237418,0.17226,0.16522,0.15924,0.15334,0.14784,0.1423,0.1375174249458109,0.13219,0.12733,0.12295,0.11707,0.11208024475599107
07-01-2026 09:40,26145.15,0.06868895888044539,0.07639,0.08313,0.08523,0.08592637844482813,0.08734,0.08612601693248548,0.0853595135058962,0.0845,0.08386,0.0834571606702195,0.08301,0.08274359613123154,0.08249,0.18277,0.1782,0.17265,0.16631,0.15883,0.15343,0.14961,0.14337,0.1382,0.13313,0.12864,0.12374,0.1191597881988184,0.11440336934373438
07-01-2026 09:45,26113.1,0.12194081400515375,0.11837,0.11672177040729065,0.11514,0.1083,0.10570701588572634,0.10226,0.10023445492121562,0.09741,0.09438,0.09237,0.09090331919387805,0.08926952965673987,0.08809,0.18107,0.17468,0.1704,0.16426,0.157,0.15289,0.14697,0.14089,0.13571,0.13075,0.12599,0.12096,0.11631069505547953,0.11177779940312364
07-01-2026 09:50,26110.0,0.12435511111803259,0.12087,0.10978,0.10900260022697728,0.106862668859912,0.10476,0.09939,0.0968,0.09542,0.09361265760738507,0.09122,0.08945,0.08801229005521521,0.08699,0.18429795885375355,0.17725786421002593,0.17045,0.16386,0.15777323184281783,0.15155,0.14636579129829685,0.14101930161859405,0.13566,0.13068,0.12601,0.12102416346490408,0.11607,0.11095
07-01-2026 09:55,26108.9,0.13029,0.13270435699808994,0.13487,0.12723220911232358,0.12064478876088225,0.11328,0.1110057605698419,0.1075078115929339,0.10424022267654137,0.10032,0.09739,0.09479,0.09256,0.09083,0.18084,0.17444,0.1690211824856233,0.16358,0.15784312762766123,0.15211331867976738,0.14636,0.14063,0.13566731680301394,0.13067915152676163,0.12571,0.12047,0.11515993212686984,0.10983
07-01-2026 10:00,26140.3,0.09239,0.0877,0.115,0.11531,0.11123,0.10752,0.10411002964040339,0.10090340010938026,0.09747,0.09535883349694313,0.09293929603451787,0.09062,0.08911,0.08696579527329952,0.18338469172178196,0.17745,0.1717,0.16515,0.16067,0.15356,0.1481,0.14259,0.13747477091558152,0.13216,0.12774,0.12248,0.11732460555238922,0.1122
07-01-2026 10:05,26142.95,0.0644776889018031,0.08237,0.11304,0.10843240568637852,0.11037,0.11308,0.11004,0.10336,0.10152385831701263,0.09909,0.09675781349366175,0.09424801891299485,0.09181,0.09023,0.18298,0.17622,0.1714,0.16534,0.15961,0.15374,0.14828,0.14278,0.13766,0.13236,0.12794,0.12247,0.11713737887733808,0.11183
07-01-2026 10:10,26159.15,0.10591,0.11189,0.09886,0.10077809436434601,0.10005281997580609,0.09939515395875755,0.09876558973280672,0.09812923196093667,0.09744774865308682,0.09746,0.09524,0.09264,0.09117,0.08945,0.18577718472283886,0.17932008241265907,0.17301935141216251,0.16683,0.1608904101857605,0.15501,0.14937,0.14421,0.13893,0.1335,0.12947,0.12462,0.11843,0.11227051642464506
07-01-2026 10:15,26183.8,0.12049,0.09722,0.11136,0.09406,0.09202,0.09373978862836682,0.09326,0.08786,0.08838,0.08764432222949972,0.08634715279389243,0.08527,0.08415,0.08278043931625172,0.18267,0.1786820015681399,0.17425,0.16842,0.16269,0.15663,0.15173,0.14572,0.14072383066803654,0.13536,0.13028,0.12548,0.12020764555758937,0.115
07-01-2026 10:20,26169.15,0.13492,0.11376,0.12267,0.1153043372023761,0.10785,0.10353928802169142,0.09695,0.09399,0.09285,0.09170424867746602,0.08918,0.08778,0.08646,0.08546,0.18381,0.17694,0.17223474140691375,0.1675,0.16175363366293416,0.15607470410874355,0.15024,0.1452431471879013,0.13994,0.13449,0.12949,0.12431,0.11901,0.11379
07-01-2026 10:25,26152.25,0.14819,0.11685,0.1055,0.10144,0.09944310644960214,0.0961873574238367,0.09325,0.09388,0.09206889888772374,0.09004966272542336,0.08801,0.08672,0.0857,0.08459,0.18279,0.1759,0.17074375416356607,0.16553040660931062,0.16026,0.15459,0.14949,0.14378,0.13834,0.13291,0.12889,0.1234,0.11784,0.11258
07-01-2026 10:30,26130.45,0.14045,0.13392,0.12199,0.1172856073915835,0.11194724145756402,0.10631,0.10164,0.09839,0.09637574443072741,0.09407,0.09220487856857867,0.09021899098902933,0.0883,0.08712,0.18145,0.17666,0.17139,0.16528,0.15925327018161306,0.15318,0.14805,0.14233,0.13686,0.13197712554438107,0.12709,0.12159775161099468,0.11602,0.11066168452105044
07-01-2026 10:35,26133.05,0.13848,0.13213,0.12439941198716864,0.11679755532238723,0.109,0.10678643340502524,0.10375,0.09754,0.09843,0.09649276827446533,0.09421120082666859,0.091690571217901,0.08935,0.08769,0.18260419273282222,0.17672972275813859,0.17133,0.16478,0.15907473898412408,0.15317,0.1486,0.14278277520133387,0.13675,0.13159,0.12694,0.12161831853453843,0.11632161041186817,0.11086
07-01-2026 10:40,26144.05,0.13195569575429741,0.1239,0.11709283578896018,0.11069,0.10678988783219677,0.10253,0.10014236533319071,0.09754668337026101,0.09496,0.09287475378717176,0.09067,0.08907028027093575,0.08738,0.08609,0.18288,0.17749951659974472,0.17204,0.1655,0.15977,0.15409,0.14898,0.14327,0.13781,0.13264,0.12761,0.12226952793973288,0.11697,0.11166752686753337
07-01-2026 10:45,26141.15,0.12448,0.1193791735630298,0.11456,0.11150379024200287,0.10828,0.10332,0.10041,0.09745,0.09484835150191281,0.09195,0.09043,0.08885,0.08752964429139114,0.0866827293647332,0.18131,0.1766,0.17090433724485363,0.16533,0.15938,0.15398522514656562,0.14844,0.14292,0.13762,0.13204,0.12724016496548846,0.12241,0.11676,0.11169318629737034
07-01-2026 10:50,26146.85,0.15441,0.12166,0.12264,0.12576,0.1150875782762929,0.10062,0.1054987164131773,0.10421,0.10121,0.09825479326542201,0.09502,0.09229,0.09052,0.08866,0.18244808137145455,0.17686737329937333,0.17128,0.1657,0.16010852567559836,0.15451869998743709,0.14892568029792452,0.14331,0.13772,0.13245,0.12747,0.12207139791507059,0.11671,0.11127
07-01-2026 10:55,26168.55,0.11618,0.09908,0.10582,0.1032163004532679,0.10027,0.09883,0.09819,0.09465,0.09529,0.09294000804230995,0.0906,0.08877,0.08737,0.08584,0.18331,0.17727,0.17208198097429173,0.16687,0.16117,0.1556897494415616,0.1501,0.1448214651307628,0.13937,0.13411,0.12903,0.12352309335805646,0.11823683438863399,0.11297336299260577
07-01-2026 11:00,26160.15,0.14217,0.10926,0.12493,0.12832,0.11709,0.11632,0.11182,0.10779881970700195,0.10367,0.1006224609465686,0.09689,0.09419,0.09188,0.0879999783189422,0.18281,0.17727,0.17264,0.16635,0.16078633385745406,0.15527476366339993,0.14973,0.1444,0.13896,0.1334,0.12844,0.12318,0.11743,0.11204
07-01-2026 11:05,26182.1,0.015456253143932421,0.06317,0.10803,0.11224,0.11009,0.10412,0.09991,0.09817,0.09524316040929576,0.0919,0.09035123322242941,0.08838,0.08688,0.0856,0.18446,0.17867,0.17404,0.16776,0.16186,0.15650488405898716,0.15102,0.14572,0.14041671640794404,0.13508,0.12992119971101146,0.12479,0.11928,0.11373
07-01-2026 11:10,26166.7,0.11159376448462902,0.10165,0.12041,0.11015708364905683,0.10432,0.10058089495374029,0.09653,0.09501563495554963,0.09205,0.08991,0.08867,0.08678268008919036,0.08535,0.0829295556150771,0.18353,0.17811984759704208,0.17284,0.16718833541119393,0.16173,0.15382,0.14961002639300502,0.14469,0.13988,0.13401,0.12889748390854244,0.1239,0.11804,0.11274
07-01-2026 11:15,26148.15,0.12858366102494764,0.12068,0.11509881230534283,0.11010094654594937,0.10479,0.10114,0.10383,0.10015,0.09762674267948812,0.09538463142034517,0.09307,0.09107797042708299,0.08902,0.08724,0.18198564267957276,0.17646,0.17105314550932832,0.16562,0.1597,0.15445,0.14843,0.14362,0.13802,0.13232,0.12736849717163679,0.12244,0.11685191848270002,0.11124
07-01-2026 11:20,26148.9,0.13325,0.13008672324788018,0.13221,0.10563,0.10438,0.10224787849465646,0.09484,0.09535,0.09421260456252414,0.0912,0.08892,0.08742,0.08594344043471207,0.08517,0.18221618104532614,0.17612,0.17222,0.16569,0.1599418073177809,0.15412,0.14849,0.14368,0.13808,0.13238,0.12723241597883017,0.12201359037268589,0.11682,0.11139
07-01-2026 11:25,26140.4,0.14019,0.13766021559822691,0.13724,0.12407812059038048,0.10911,0.10924229100367784,0.10516701251467286,0.10162890672148558,0.09842463346170692,0.09357,0.09254196900662723,0.08967,0.08807,0.08663,0.18138116152125824,0.17534,0.17146,0.16493,0.15901,0.15337,0.1482659576024934,0.14296,0.13721,0.13166,0.12657729525984107,0.12146,0.1159,0.11031
07-01-2026 11:30,26144.45,0.13306281487641525,0.1238,0.13491,0.1203893834369924,0.10692,0.10959,0.11051,0.10497,0.10207827304490032,0.09905,0.0955,0.09335910406647199,0.09089,0.08913,0.18165,0.17587,0.17124,0.16588,0.1595,0.15408691859182316,0.14869371576188994,0.14324,0.13734,0.13195,0.12677,0.12154,0.11602,0.11071
07-01-2026 11:35,26160.05,0.1379,0.13248293599256877,0.12705,0.1202830011091636,0.1144,0.09898,0.09877055879778837,0.0955,0.09382,0.09112,0.08876,0.08754803537466638,0.08612,0.08473,0.18262,0.17686,0.17249,0.16689,0.16051,0.15488,0.14965999407547256,0.1443,0.13873,0.13333,0.12776,0.12259126440402376,0.11739,0.11192
07-01-2026 11:40,26147.1,0.13147028110348974,0.12168,0.13513,0.11628,0.11276412391687558,0.10735,0.10434,0.10160566766053375,0.09677,0.09297,0.09119,0.08937,0.08741,0.08616,0.18184,0.17607,0.17098672013010363,0.16608,0.15948,0.15385,0.14859006989367415,0.14313830639584896,0.13755,0.13244,0.12735,0.12187,0.11653,0.11076
07-01-2026 11:45,26136.15,0.15533,0.13021,0.12347,0.11892417697713827,0.11304595968027548,0.10719,0.10479,0.1013752975233046,0.09782,0.09505,0.09272152780410892,0.09021,0.08862091434709493,0.08711,0.18118,0.17565,0.170357653436299,0.16517,0.15878,0.15314,0.14771,0.14255,0.13711,0.13168,0.12657,0.12108,0.11574795100321292,0.11045
07-01-2026 11:50,26138.65,0.15371,0.12839,0.12183,0.10693,0.11294,0.10458935727834487,0.09573,0.09332,0.09232,0.08996,0.08826,0.08661,0.0855408284501386,0.08458,0.18163,0.17566,0.1702574560261934,0.16488,0.15896,0.15312,0.1477,0.14256,0.13719277231851265,0.13173,0.127,0.12161373495157739,0.11611,0.11088427584460725
07-01-2026 11:55,26126.7,0.14818663850081842,0.13681,0.12241877251003902,0.11165,0.11006,0.1066019569907864,0.1017416940644629,0.0968,0.09586,0.09364858064230286,0.09077,0.08926211915592547,0.08749,0.08637,0.18119,0.17572333461771616,0.17019,0.16413,0.1582,0.15235,0.14692,0.14193,0.13603,0.13077,0.12604,0.12062,0.11541,0.11042
07-01-2026 12:00,26121.55,0.16447,0.14018,0.12062,0.11775292553117489,0.11178714703798438,0.10525,0.10099,0.09795,0.09557,0.09277,0.09077,0.08877,0.08726465215445936,0.08587,0.18089,0.17468,0.17036,0.16382,0.15806085441369358,0.15239611011896953,0.14659,0.14132633307665293,0.13584,0.13042,0.12544,0.12036,0.11541,0.11057474071323306
07-01-2026 12:05,26110.95,0.17059,0.14647661278483937,0.12592,0.11854,0.11393,0.10928208808208864,0.10471,0.10160379375897588,0.09834508320017252,0.09531296073379919,0.09261,0.09065941183244809,0.08915798614944108,0.08810588810968899,0.18024,0.17388,0.16946,0.16361,0.15773289437764215,0.15197834345736627,0.14608,0.14106,0.13568556055978653,0.13009,0.12564,0.12023,0.1149,0.10954
07-01-2026 12:10,26110.45,0.15712813630545341,0.14699,0.12624,0.12268,0.1167885086671468,0.10926,0.10518136629946406,0.10029,0.10023,0.09643,0.09378,0.09151,0.08936,0.08821749265273937,0.18051,0.17403523558735517,0.16802715509521612,0.16227867358718945,0.15632,0.15152,0.14588,0.14087,0.13554,0.13007,0.12538,0.11999,0.11469,0.10926
