datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 09:15,26111.65,0.12662,0.1233,0.11741,0.11379500911500712,0.11005,0.10650688248612922,0.10276474657150285,0.09918983974524413,0.0957,0.09397,0.09187,0.09052970989823686,0.08908,0.08795,0.1784,0.17237,0.16928,0.1636367031797336,0.15796744922437383,0.1524,0.14697,0.14105,0.13613,0.13085,0.1264,0.12142,0.11631,0.1115
07-01-2026 09:20,26141.4,0.08632,0.10206779500832357,0.10876400060822305,0.11779,0.11197,0.10605967955905368,0.10364098990184845,0.1012299218726051,0.09837,0.09619,0.09413,0.09242898202422874,0.09057,0.08925,0.18035948323975334,0.17477,0.1700541799900422,0.16534,0.15961692142665687,0.1542,0.14753,0.14274,0.13849,0.13282,0.12821936657792288,0.12363,0.11855977984570978,0.11353
07-01-2026 09:25,26139.35,0.09147,0.09313679171144051,0.09514,0.09933,0.09599,0.09353195196085197,0.09147836355064198,0.08954,0.08996,0.08849713116236498,0.08697,0.08627,0.08541,0.0845181007820722,0.1801,0.17574,0.17154,0.16567,0.15927,0.15427186489413042,0.14919,0.14245,0.13806,0.13242,0.12877,0.12362340842253108,0.11817,0.11330190227420617
07-01-2026 09:30,26128.95,0.1086,0.10842,0.11347607841488509,0.12248,0.10715,0.11098,0.10345,0.10135943821286104,0.09864,0.09511,0.09304,0.09123,0.0885583320570539,0.08692073774536571,0.18174,0.17693400158561734,0.17206,0.16502,0.15755,0.15276472303231053,0.14691,0.14209,0.13721,0.13184,0.12722,0.12220040680715435,0.11729,0.112
07-01-2026 09:35,26131.9,0.10462,0.10538,0.11194375943876675,0.12051,0.11225,0.10882096412286493,0.10544,0.10232441209329966,0.09896,0.09646133747214916,0.09384416242139754,0.09136,0.09014,0.08807328691889321,0.18193,0.1772262258714112,0.17226,0.16522,0.1594049159455873,0.15334,0.14784,0.1423,0.13751578942262677,0.13219,0.12733,0.12295,0.11707,0.11211814442122874
07-01-2026 09:40,26145.15,0.07079,0.07639,0.08313,0.08523,0.0859719604885977,0.08734,0.08621008749705944,0.08538408085277263,0.0845,0.08402053924640786,0.08351382161011,0.08301,0.08262,0.08249,0.18277,0.1782,0.17265,0.16631,0.15883,0.15343,0.14961,0.14337,0.1382,0.13313,0.12864,0.12374,0.11872,0.11370767446956664
07-01-2026 09:45,26113.1,0.11528660215796316,0.11386287061109146,0.10826,0.11514,0.1083,0.1055,0.10226,0.10001607558050199,0.09741,0.09438,0.09237,0.09075,0.0878039051529938,0.0855355753235619,0.18107,0.17468,0.1704,0.16426,0.15850894402480958,0.15289,0.14697,0.14089,0.13571,0.13075,0.12599,0.12096,0.11583796044129158,0.11071
07-01-2026 09:50,26110.0,0.12145748668266583,0.12087,0.10978,0.10902165730463122,0.10688456675904894,0.10476,0.09939,0.0968,0.09542,0.09316,0.09122,0.08945,0.08686077969236541,0.08486649669522678,0.1806672792715198,0.1745,0.17045,0.16386,0.15681,0.15155,0.14694,0.14149292828114785,0.13566,0.13068,0.12601,0.12101738507065354,0.11607,0.11095
07-01-2026 09:55,26108.9,0.13029,0.12175,0.13487,0.12589791863292052,0.12009,0.11328,0.11073956514611841,0.10762392293890441,0.10426,0.10032,0.09739,0.09479,0.09256,0.09020648792512635,0.18084,0.17444,0.16945,0.16358,0.15675,0.15167905339937934,0.14636,0.14063,0.1353,0.1303961409703267,0.12541164533147686,0.12047,0.11516959244332034,0.10983
07-01-2026 10:00,26140.3,0.09239,0.0877,0.10072357928355427,0.11531,0.11123,0.10752,0.10161,0.09998536748940687,0.09747,0.09520877847746806,0.09255,0.09062,0.08911,0.08704050883680535,0.1828,0.17745,0.1717,0.16515,0.16067,0.15356,0.1481,0.14259,0.1375236294611954,0.13216,0.12774,0.122631240631314,0.11751503239652647,0.1122
